date,gross_trades_value,stock_PL,option_PL,net_PL,cash,position_value
2020-11-27,448378.10884999996,-936553.0851577884,1919364.0,982810.9148422106,8750212.28955121,11029648.27676321
2020-11-30,402877.45214599976,-941201.6188627883,1937130.0,995928.3811372106,9554960.152527211,11044501.19696721
2020-12-01,953872.2434779997,-938449.8148987886,1943962.0,1005512.1851012104,9200856.18708121,11034270.72200721
2020-12-02,69268.70298299997,-939337.7459297886,1951920.0,1012582.2540702104,9429253.52446321,11039885.093358211
2020-12-03,47521.85467500001,-933927.3382337886,1956552.0,1022624.6617662103,10015712.49812221,11044665.34830821
2020-12-04,294883.68604500004,-929945.1355847885,1962168.0,1032222.8644152104,10262944.06848721,11045495.13921221
2020-12-07,237030.5388949998,-933467.6124487886,1974841.0,1041373.3875512104,10713427.179090211,11051420.269552212
2020-12-08,56827.57916299987,-933079.4980237886,1984116.0,1051036.5019762104,11180611.22782721,11054501.26469621
2020-12-09,532686.7297949999,-933079.4980237886,1984116.0,1051036.5019762104,11713297.957622211,11053025.073372211
2020-12-10,84805.89469799997,-933079.4980237886,1984116.0,1051036.5019762104,11798103.852320211,11053941.033972211
2020-12-11,90774.92754000015,-933079.4980237886,1984116.0,1051036.5019762104,11888878.77986021,11053317.196440209
2020-12-14,409922.911976,-933079.4980237886,1984116.0,1051036.5019762104,12298801.69183621,11060736.90841621
2020-12-15,999379.5279389999,-933079.4980237886,1984116.0,1051036.5019762104,11299422.16389721,11058813.570506211
2020-12-16,175290.22776600014,-933079.4980237886,1984116.0,1051036.5019762104,11124131.936131211,11065239.09886421
2020-12-17,490768.176888,-933079.4980237886,1984116.0,1051036.5019762104,10633363.75924321,11067660.28090721
2020-12-18,411193.348524,-933079.4980237886,1984116.0,1051036.5019762104,11044557.107767211,11068530.824491212
2020-12-21,333521.1359400002,-933079.4980237886,1984116.0,1051036.5019762104,11378078.243707212,11062162.179315211
2020-12-22,261432.06693599987,-933079.4980237886,1984116.0,1051036.5019762104,11639510.310643211,11077376.66237921
2020-12-23,84990.22098799996,-933079.4980237886,1984116.0,1051036.5019762104,11627000.089655211,11097895.267041212
2020-12-24,541320.4917,-937446.0437687886,2001182.0,1063735.9562312104,10950077.89305521,11110048.54585521
2020-12-28,987663.8367759999,-941405.4613087885,2016418.0,1075012.5386912103,9892245.76235321,11112256.19495921
2020-12-29,458922.7949199999,-946256.0164727885,2031706.0,1085449.9835272103,10289599.06227321,11108645.40358121
2020-12-30,226515.1681999999,-947839.1641267885,2042398.0,1094558.8358732103,10365966.19561921,11116222.63927521
2020-12-31,449856.89314000023,-947981.2920427885,2050756.0,1102774.7079572105,10175717.87163121,11110582.62349121
2021-01-04,1445244.0755340003,-947981.2920427885,2050756.0,1102774.7079572105,11620961.94716521,11102215.47513621
2021-01-05,862130.4147360001,-947981.2920427885,2050756.0,1102774.7079572105,10826619.53242921,11114341.170982212
2021-01-06,803276.6780999999,-947981.2920427885,2050756.0,1102774.7079572105,10101910.85432921,11096334.21748421
2021-01-07,2322991.36884,-947981.2920427885,2050756.0,1102774.7079572105,7847275.48548921,11108041.81583921
2021-01-08,881889.4039779997,-947981.2920427885,2050756.0,1102774.7079572105,7029538.081511211,11107590.334999211
2021-01-11,1020932.4669009998,-946400.4180277885,2055901.0,1109500.5819722104,8511943.20487521,11101128.17358321
2021-01-12,246068.92946200006,-944695.6512787886,2059828.0,1115132.3487212104,8798703.69845321,11123937.21463921
2021-01-13,562035.7549379996,-940841.8831027886,2060668.0,1119826.1168972105,8737001.77035521,11147260.070875209
2021-01-14,605918.2809879998,-940821.7346197886,2063359.0,1122537.2653802105,9802769.08541521,11142802.52083521
2021-01-15,1286919.1577999995,-940821.7346197886,2063359.0,1122537.2653802105,11089688.24321521,11160405.74431521
2021-01-19,1637038.0687199996,-945671.7116997888,2078540.0,1132868.2883002104,10012583.93590521,11183772.22216521
2021-01-20,2218007.341015,-943491.0157317888,2079816.0,1136324.9842682104,7976546.7506862115,11169077.428741211
2021-01-21,37292.862831999984,-943156.7762357888,2084945.0,1141788.2237642105,8204576.234246211,11183318.47856621
2021-01-22,535738.33104,-943156.7762357888,2084945.0,1141788.2237642105,8740314.565286212,11194429.462086212
2021-01-25,750204.7851079999,-935110.2405917889,2084147.0,1149036.7594082104,8559966.84044721,11196388.09443621
2021-01-26,319366.6256010002,-932247.8219837889,2088368.0,1156120.1780162104,9345212.772114212,11201105.34737621
2021-01-27,3663172.539318,-942695.324089789,2095268.0,1152572.6759102105,13475681.97695321,11064147.29681221
2021-01-28,1479030.211234,-953039.5932027888,2105365.0,1152325.4067972105,12314891.29699621,11111813.64309021
2021-01-29,3075750.654004,-956535.5875327889,2107103.0,1150567.4124672106,15108187.522080213,11099402.612206213
2021-02-01,2516189.732979,-968756.9643927888,2120543.0,1151786.0356072106,12640975.911801212,11125962.93529421
2021-02-02,2171296.71264,-980704.5616467887,2131721.0,1151016.4383532107,10230130.61948121,11135046.88690621
2021-02-03,33148.416935000016,-994599.2567757887,2145581.0,1150981.7432242108,10097806.05724121,11172395.319956211
2021-02-04,2149472.38437,-1005007.5852557888,2157263.0,1152255.414744211,8156500.92992321,11183644.64228221
2021-02-05,490815.6353999997,-1010129.5434607888,2163841.0,1153711.4565392109,8010862.336264211,11192528.18435421
2021-02-08,1519613.491113,-1010129.5434607888,2163841.0,1153711.4565392109,6551980.845151211,11198647.32555421
2021-02-09,278254.99195000017,-1013552.9288607888,2167541.0,1153988.0711392108,7305887.366601211,11197505.85597621
2021-02-10,62600.482015999994,-1022334.3532877889,2176623.0,1154288.6467122107,7715145.391273211,11195813.97220121
2021-02-11,440900.601737,-1031040.4791877889,2186143.0,1155102.5208122106,7659621.82273621,11212777.88925921
2021-02-12,1162525.999104,-1031040.4791877889,2186143.0,1155102.5208122106,6497095.8236322105,11230457.43556821
2021-02-16,287992.98091000016,-1045209.8713077888,2204915.0,1159705.128692211,7307428.448042211,11239470.28090221
2021-02-17,285130.7763870002,-1035341.2663317889,2210579.0,1175237.7336682107,7742939.4857272105,11257780.27444021
2021-02-18,738482.0624640002,-1033047.7203477887,2221307.0,1188259.279652211,9059771.841695212,11258436.649151212
2021-02-19,202333.338357,-1020216.6211317887,2224115.0,1203898.3788682108,9941182.959884211,11279480.997464212
2021-02-22,1281345.9178439998,-1018858.7948567888,2236167.0,1217308.2051432107,11739152.026625212,11283765.239464212
2021-02-23,287897.4912500001,-1020257.5364177888,2249754.0,1229496.4635822107,11844325.08037521,11292531.655375209
2021-02-24,1540042.7713209998,-1018290.7725197888,2257300.0,1239009.2274802106,10563529.68152621,11291868.01319521
2021-02-25,2587383.6963049998,-1026983.9449517888,2262697.0,1235713.0550482105,13191356.31559021,11213333.75362721
2021-02-26,529895.106996,-1032785.4883427887,2269732.0,1236946.5116572105,13889009.28418621,11238170.40839421
2021-03-01,2036732.2761,-1047917.4386657887,2282479.0,1234561.5613342104,11508494.825188212,11224560.472610213
2021-03-02,992559.8821199998,-1061365.5615827886,2294012.0,1232646.4384172105,12013576.403614212,11224697.151474211
2021-03-03,279031.14733999997,-1074351.3873327884,2304112.0,1229760.6126672106,12278030.63210421,11219669.87339421
2021-03-04,84203.61115,-1078590.8901077884,2300362.0,1221771.1098922107,11911011.96195421,11213450.76375421
2021-03-05,482997.49733299995,-1078590.8901077884,2300362.0,1221771.1098922107,11428014.46462121,11216485.77197421
2021-03-08,202672.70712000006,-1078590.8901077884,2300362.0,1221771.1098922107,11630687.17174121,11217555.58435321
2021-03-09,408581.23581400013,-1093633.5631877885,2309452.0,1215818.4368122106,10867281.82127521,11216323.08704821
2021-03-10,141574.22907600005,-1093633.5631877885,2309452.0,1215818.4368122106,10725707.59219921,11218647.29757721
2021-03-11,200782.83262699997,-1093633.5631877885,2309452.0,1215818.4368122106,10589340.759572212,11218844.434022212
2021-03-12,89862.54576799998,-1093633.5631877885,2309452.0,1215818.4368122106,10499478.213804211,11223965.063472211
2021-03-15,249299.2362840001,-1093633.5631877885,2309452.0,1215818.4368122106,10250178.97752021,11227829.64180221
2021-03-16,70540.59120300003,-1093633.5631877885,2309452.0,1215818.4368122106,10320719.568723211,11228074.39170221
2021-03-17,265004.31997799996,-1093633.5631877885,2309452.0,1215818.4368122106,10055715.24874521,11232065.833017211
2021-03-18,638156.4023520001,-1093633.5631877885,2309452.0,1215818.4368122106,10693871.65109721,11225795.01940121
2021-03-19,82989.15206400004,-1093633.5631877885,2309452.0,1215818.4368122106,10776860.803161211,11230159.42980121
2021-03-22,414384.59459099994,-1093633.5631877885,2309452.0,1215818.4368122106,10362476.20857021,11235467.14778121
2021-03-23,360874.9496,-1093633.5631877885,2309452.0,1215818.4368122106,10723351.15817021,11233468.17312021
2021-03-24,162456.51503999988,-1101070.6109537885,2322321.0,1221250.3890462106,11292225.487290211,11235444.01068221
2021-03-25,248464.06810999988,-1103565.5374717885,2331688.0,1228122.4625282106,11541910.13587021,11238477.20541021
2021-03-26,628438.118698,-1103565.5374717885,2331688.0,1228122.4625282106,10913472.01717221,11233401.97450621
2021-03-29,35558.77056200007,-1103565.5374717885,2331688.0,1228122.4625282106,10929825.24661021,11232019.27984621
2021-03-30,111405.871563,-1103565.5374717885,2331688.0,1228122.4625282106,11041231.11817321,11238766.15683621
2021-03-31,241231.20862499994,-1103565.5374717885,2331688.0,1228122.4625282106,10799999.90954821,11239881.96179621
2021-04-01,198054.789058,-1108723.3400557884,2345570.0,1236846.6599442107,10666538.67567021,11239942.39056421
2021-04-05,311055.73902400007,-1108723.3400557884,2345570.0,1236846.6599442107,10355482.93664621,11236328.39161421
2021-04-06,87674.27108399996,-1108723.3400557884,2345570.0,1236846.6599442107,10316942.66556221,11237031.903502211
2021-04-07,64456.753358999995,-1108723.3400557884,2345570.0,1236846.6599442107,10252485.91220321,11239475.64301721
2021-04-08,192692.26597600005,-1108723.3400557884,2345570.0,1236846.6599442107,10059793.64622721,11239898.685395211
2021-04-09,209254.92740199997,-1108723.3400557884,2345570.0,1236846.6599442107,9850538.71882521,11238042.22144321
2021-04-12,62839.068855999976,-1108723.3400557884,2345570.0,1236846.6599442107,9787699.649969209,11240239.39667321
2021-04-13,99385.35380800003,-1089949.3056307887,2327881.0,1237931.6943692104,10395243.86365921,11240700.46146521
2021-04-14,51291.19241999994,-1089949.3056307887,2327881.0,1237931.6943692104,10446535.05607921,11241607.40870421
2021-04-15,233664.21150799995,-1089949.3056307887,2327881.0,1237931.6943692104,10212870.84457121,11240517.77015421
2021-04-16,45608.27049200007,-1089949.3056307887,2327881.0,1237931.6943692104,10167262.57407921,11240148.62750521
2021-04-19,47978.945014000055,-1075962.0740527888,2316667.0,1240704.9259472103,10848221.65471321,11241376.922550209
2021-04-20,225219.32524400012,-1075962.0740527888,2316667.0,1240704.9259472103,11073440.97995721,11240211.78586221
2021-04-21,462870.1777049999,-1075962.0740527888,2316667.0,1240704.9259472103,10610570.80225221,11242054.76721221
2021-04-22,430419.53277499997,-1075962.0740527888,2316667.0,1240704.9259472103,11040990.33502721,11238638.56081221
2021-04-23,720183.805356,-1075962.0740527888,2316667.0,1240704.9259472103,10368254.529671209,11240709.28169721
2021-04-26,210310.44228900014,-1075962.0740527888,2316667.0,1240704.9259472103,10157944.08738221,11244003.890960211
2021-04-27,102498.6104800001,-1072465.1232927889,2314995.0,1242529.8767072102,10753103.485294212,11246150.33107821
2021-04-28,7066.373300000035,-1072465.1232927889,2314995.0,1242529.8767072102,10746037.11199421,11250586.51487421
2021-04-29,398552.71796999994,-1072465.1232927889,2314995.0,1242529.8767072102,10347484.394024212,11248143.639866212
2021-04-30,406870.4628300001,-1070721.939174569,2314995.0,1244273.06082543,10756098.04097243,11250136.63925243
2021-05-03,233420.3874000001,-1070721.939174569,2314995.0,1244273.06082543,10571061.653572429,11255866.41049243
2021-05-04,553809.405946,-1070721.939174569,2314995.0,1244273.06082543,11124871.05951843,11254348.00754443
2021-05-05,67493.47012500005,-1070721.939174569,2314995.0,1244273.06082543,11106201.58939343,11259484.869493429
2021-05-06,984340.741365,-1070721.939174569,2314995.0,1244273.06082543,10121860.848028429,11260744.527749429
2021-05-07,906006.0336080001,-1070721.939174569,2314995.0,1244273.06082543,9215854.81442043,11262426.23866443
2021-05-10,1147597.0508400002,-1076275.768902569,2323257.0,1246981.23109743,10552772.55826443,11257336.00959843
2021-05-11,570992.5443390001,-1082983.9552625692,2332597.0,1249613.0447374298,11637421.12466343,11248564.32329543
2021-05-12,1686704.4862239999,-1082983.9552625692,2332597.0,1249613.0447374298,13324125.61088743,11219118.93033543
2021-05-13,1102852.8385119997,-1092261.8052905693,2341352.0,1249090.1947094298,12358261.06396343,11235155.64407143
2021-05-14,1159956.8483340002,-1103907.0565445693,2352044.0,1248136.9434554297,10732702.83086543,11247520.54900143
2021-05-17,236599.24870400003,-1103907.0565445693,2352044.0,1248136.9434554297,10969302.07956943,11252530.14004943
2021-05-18,874251.3595080001,-1103907.0565445693,2352044.0,1248136.9434554297,11843553.43907743,11253172.85212943
2021-05-19,304325.1113220001,-1103907.0565445693,2352044.0,1248136.9434554297,12147878.55039943,11256842.95426543
2021-05-20,1212477.3599440001,-1103907.0565445693,2352044.0,1248136.9434554297,10935401.19045543,11256330.667367429
2021-05-21,106901.78058600015,-1103907.0565445693,2352044.0,1248136.9434554297,11042302.97104143,11264547.927331429
2021-05-24,1273758.634066,-1115894.3089325693,2365382.0,1249487.6910674297,9621113.864575429,11275648.41013643
2021-05-25,480290.10457600007,-1127643.8211715692,2379822.0,1252178.17882843,10018217.79523143,11277701.15036743
2021-05-26,289521.41847399995,-1137066.639532569,2392572.0,1255505.36046743,9922249.93277243,11285533.30222943
2021-05-27,44186.83472100011,-1137066.639532569,2392572.0,1255505.36046743,9878063.09805143,11286170.564551432
2021-05-28,241728.35755599997,-1137066.639532569,2392572.0,1255505.36046743,9636334.74049543,11291601.452051431
2021-06-01,51773.07196399997,-1142955.881702569,2406716.0,1263760.11829743,9910687.14159743,11294773.49665843
2021-06-02,109812.64544900003,-1137352.960222569,2415356.0,1278003.03977743,10428253.16952843,11297209.35853643
2021-06-03,134675.2579169999,-1138017.839895569,2427763.0,1289745.16010443,11023270.60781643,11296964.37268043
2021-06-04,155850.14688000001,-1138017.839895569,2427763.0,1289745.16010443,10867420.460936429,11297166.984136429
2021-06-07,21449.278511999946,-1138017.839895569,2427763.0,1289745.16010443,10845971.18242443,11298074.321016429
2021-06-08,40573.85094399995,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-09,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-10,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-11,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-14,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-15,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-16,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-17,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-18,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-21,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-22,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-23,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-24,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-25,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-28,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-29,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-06-30,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-01,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-02,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-06,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-07,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-08,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-09,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-12,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-13,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-14,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-15,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-16,0.0,-1135572.2536715688,2433619.0,1298046.7463284303,11298046.74632843,11298046.74632843
2021-07-19,44831.228274,-1135572.2536715688,2433619.0,1298046.7463284303,11312939.51805443,11297704.74632843
2021-07-20,221700.37496399993,-1135572.2536715688,2433619.0,1298046.7463284303,11142755.14309043,11297019.26170643
2021-07-21,238662.59499,-1135572.2536715688,2433619.0,1298046.7463284303,10904092.54810043,11299340.60647043
2021-07-22,60085.90299600002,-1135572.2536715688,2433619.0,1298046.7463284303,10844006.64510443,11299620.097744431
2021-07-23,265181.66593200003,-1135572.2536715688,2433619.0,1298046.7463284303,10578824.979172431,11298052.98606443
2021-07-26,69550.89599999998,-1135572.2536715688,2433619.0,1298046.7463284303,10555938.083172431,11298885.118008431
2021-07-27,217095.53822899997,-1135572.2536715688,2433619.0,1298046.7463284303,10773033.621401431,11297445.168890432
2021-07-28,7144.547346999967,-1135572.2536715688,2433619.0,1298046.7463284303,10780178.16874843,11302431.70188843
2021-07-29,291568.0581799999,-1135572.2536715688,2433619.0,1298046.7463284303,10488610.11056843,11304958.68144843
2021-07-30,306560.7185129998,-1135572.2536715688,2433619.0,1298046.7463284303,10795170.82908143,11305791.870120429
2021-08-02,132272.2109370001,-1135572.2536715688,2433619.0,1298046.7463284303,10927443.04001843,11307980.99833243
2021-08-03,629993.87457,-1135572.2536715688,2433619.0,1298046.7463284303,10297449.16544843,11311806.18830843
2021-08-04,352674.16150800005,-1135572.2536715688,2433619.0,1298046.7463284303,10650123.32695643,11313283.662320431
2021-08-05,517516.98064000014,-1135572.2536715688,2433619.0,1298046.7463284303,10132606.34631643,11313611.42452443
2021-08-06,217246.74885800004,-1135572.2536715688,2433619.0,1298046.7463284303,9915359.59745843,11318828.10300843
2021-08-09,94352.01427100012,-1127939.288727569,2431207.0,1303267.7112724301,10566225.30282343,11322397.95280843
2021-08-10,83468.1738120001,-1124330.205477569,2434213.0,1309882.79452243,11056903.88126743,11323821.14928343
2021-08-11,169819.38434599992,-1124330.205477569,2434213.0,1309882.79452243,10887084.496921431,11325568.736603431
2021-08-12,200986.97239499996,-1124330.205477569,2434213.0,1309882.79452243,10686097.52452643,11326327.11938043
2021-08-13,208363.70064000005,-1124330.205477569,2434213.0,1309882.79452243,10477733.823886432,11329163.171214432
2021-08-16,69530.2644569999,-1124758.815590569,2443979.0,1319220.18440943,10775432.36824643,11328785.64653443
2021-08-17,64353.9157240001,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-18,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-19,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-20,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-23,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-24,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-25,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-26,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-27,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-30,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-08-31,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-01,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-02,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-03,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-07,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-08,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-09,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-10,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-13,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-14,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-15,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-16,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-17,0.0,-1125930.920137569,2453707.0,1327776.07986243,11327776.07986243,11327776.07986243
2021-09-20,57299.692016000015,-1125930.920137569,2453707.0,1327776.07986243,11344310.38784643,11327377.07986243
2021-09-21,38241.59994899997,-1125930.920137569,2453707.0,1327776.07986243,11382551.987795431,11329019.82609843
2021-09-22,284236.92703799997,-1125930.920137569,2453707.0,1327776.07986243,11147935.06075743,11333956.84426143
2021-09-23,472704.20842000004,-1125930.920137569,2453707.0,1327776.07986243,10675230.852337431,11335581.072709432
2021-09-24,92189.364378,-1125930.920137569,2453707.0,1327776.07986243,10583041.487959431,11338983.455851432
2021-09-27,102701.73047999997,-1125930.920137569,2453707.0,1327776.07986243,10685743.21843943,11341997.99992743
2021-09-28,1097072.7699560004,-1125930.920137569,2453707.0,1327776.07986243,11782815.98839543,11319639.98526343
2021-09-29,150694.8672250001,-1125930.920137569,2453707.0,1327776.07986243,11692825.121170431,11323112.88185043
2021-09-30,977454.9244959998,-1125930.920137569,2453707.0,1327776.07986243,12670280.04566643,11326638.88470643
2021-10-01,960179.4437760001,-1125930.920137569,2453707.0,1327776.07986243,11769226.60189043,11329548.91830643
2021-10-04,1225128.3891840002,-1125930.920137569,2453707.0,1327776.07986243,12994354.991074432,11328196.799266431
2021-10-05,927199.7529500003,-1125930.920137569,2453707.0,1327776.07986243,12067155.23812443,11332282.898754431
2021-10-06,467329.89629999985,-1125930.920137569,2453707.0,1327776.07986243,11656433.341824431,11332862.63389443
2021-10-07,1068182.86436,-1125930.920137569,2453707.0,1327776.07986243,10639098.47746443,11339532.06286243
2021-10-08,227592.6424139999,-1125930.920137569,2453707.0,1327776.07986243,10866691.11987843,11354666.318622429
2021-10-11,1009485.6569769998,-1137236.597639569,2472650.0,1335413.40236043,12100618.91701643,11360247.28315443
2021-10-12,285672.1012180001,-1148040.722483569,2491100.0,1343059.27751643,12581405.96894643,11376012.485340431
2021-10-13,578082.1637220001,-1156590.636443569,2503835.0,1347244.36355643,11893720.84303443,11387128.54711243
2021-10-14,2716887.5632499997,-1156590.636443569,2503835.0,1347244.36355643,9176833.27978443,11372571.597284429
2021-10-15,1157619.4595070002,-1156590.636443569,2503835.0,1347244.36355643,8019213.82027743,11369654.24815443
2021-10-18,236199.30001599996,-1168379.4748595692,2513771.0,1345391.5251404298,7760398.15432543,11373614.69672643
2021-10-19,751910.0527279997,-1163130.0771085692,2515879.0,1352748.9228914299,7528714.7136694295,11373956.971981429
2021-10-20,297827.7271110003,-1156313.109444569,2516007.0,1359693.89055543,7735747.592318431,11376406.329422431
2021-10-21,72437.00758899994,-1156313.109444569,2516007.0,1359693.89055543,7663310.58472943,11373725.741614431
2021-10-22,50446.77663999984,-1146690.375690569,2511825.0,1365134.6243094301,8291583.28431343,11376151.81640943
2021-10-25,579739.1254800003,-1146690.375690569,2511825.0,1365134.6243094301,7711844.158833429,11382774.83025343
2021-10-26,297826.4605800002,-1146690.375690569,2511825.0,1365134.6243094301,8009670.61941343,11374553.00745743
2021-10-27,97319.00815399995,-1137403.527322569,2507521.0,1370117.4726774301,8708291.91380743,11376259.15447943
2021-10-28,447527.0277680002,-1127039.608794569,2501105.0,1374065.39120543,8829930.12802343,11377873.03502343
2021-10-29,154511.6485250003,-1114512.481418569,2490657.0,1376144.51858143,9451679.66134843,11376165.59989843
2021-11-01,157080.9652440001,-1095590.2132945692,2474403.0,1378812.78670543,10006343.969616432,11379378.697212432
2021-11-02,90454.23194999997,-1070809.0973735692,2450862.0,1380052.90262643,10747576.16158643,11379527.56942643
2021-11-03,71855.37510400002,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-04,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-05,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-08,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-09,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-10,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-11,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-12,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-15,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-16,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-17,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-18,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-19,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-22,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-23,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-24,0.0,-1047863.2094215691,2427150.0,1379286.79057843,11379286.79057843,11379286.79057843
2021-11-26,47784.234944999975,-1047863.2094215691,2427150.0,1379286.79057843,11394742.555633431,11377411.79057843
2021-11-29,133657.7541,-1047863.2094215691,2427150.0,1379286.79057843,11261084.80153343,11381600.070733432
2021-11-30,212369.08853999997,-1047863.2094215691,2427150.0,1379286.79057843,11473453.89007343,11377976.03665343
2021-12-01,103077.55350000001,-1047863.2094215691,2427150.0,1379286.79057843,11576531.44357343,11375640.98032343
2021-12-02,148264.15170000002,-1047863.2094215691,2427150.0,1379286.79057843,11428267.29187343,11376658.652473431
2021-12-03,124469.09241000007,-1047863.2094215691,2427150.0,1379286.79057843,11552736.38428343,11374503.41785343
2021-12-06,235819.36020600004,-1047863.2094215691,2427150.0,1379286.79057843,11378387.02407743,11379591.431748431
